311X223,311X189,311X25,311X26,311X88,311X87,311X32,311X86,311X89,311X90,311X193,311X205,311X207,311X203,311X192,311X69,311X196,311X154,311X33,311X188,311X194,311X204,311X68,311X29,311X1,311X190,311X191,311X187,311X30,311X183,311X184,311X197,311X70,311X129,311X137,311X133,311X135,210X193,311X211,311X152,420X97,311X134,311X171,311X59,311X7,311X71,311X6,311X164,311X151,311X22,Value
198.0,55.6,12226.0,12226.0,9.4,9.0,300.0,9.4,8.6,9.6,14.02,58.6,58.6,58.6,14.01,5.9,14.01,0.0,301.0,48.8,14.06,57.9,5.0,300.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.2,0.2,12.9,12.9,12.9,0.02,4.68,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.1,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.617799515
101.0,53.5,3034.0,3034.0,9.4,8.8,301.0,9.4,8.2,9.2,14.09,57.6,57.5,57.5,14.08,7.1,14.08,0.0,301.0,47.0,14.13,57.0,6.0,301.0,0.0,46.8,46.8,46.8,301.0,37.1,37.9,14.09,5.2,0.1,12.9,12.9,12.9,0.02,4.75,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.668283754
50.0,52.2,3175.0,3202.0,8.5,8.1,301.0,8.3,7.8,8.7,14.11,54.3,54.3,54.3,14.09,6.8,14.09,-0.1,301.0,46.3,14.14,53.7,6.1,301.0,11.0,46.2,46.2,46.2,301.0,38.7,39.5,14.12,5.2,0.1,13.1,13.1,13.1,0.02,4.89,-0.1,8.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.627527598
198.0,56.5,12171.0,12171.0,10.2,9.6,300.0,9.6,8.9,10.0,14.02,58.7,58.6,58.6,14.01,6.4,14.01,0.0,300.0,48.8,14.06,57.9,5.4,300.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.4,0.2,12.9,12.9,12.9,0.03,4.7,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.860157602
109.0,49.9,7146.0,7146.0,7.8,7.6,301.0,7.8,7.3,8.0,14.11,54.5,54.5,54.4,14.13,6.3,14.12,0.0,301.0,44.7,14.13,53.9,5.7,301.0,6.0,44.5,44.6,44.5,301.0,37.1,37.9,14.11,5.1,0.1,12.9,12.9,12.9,0.02,4.92,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.1,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.951581428
101.0,52.1,3013.0,3013.0,8.8,8.5,301.0,8.8,8.1,8.7,14.09,57.5,57.5,57.5,14.08,6.6,14.08,0.0,301.0,47.0,14.13,57.0,5.8,301.0,0.0,46.9,46.9,46.9,301.0,37.1,37.9,14.09,5.0,0.1,12.9,12.9,12.9,0.0,4.92,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.59284404
109.0,52.1,7130.0,7130.0,8.3,7.8,301.0,8.3,7.4,7.9,14.13,54.7,54.7,54.7,14.13,6.3,14.12,0.0,301.0,44.7,14.18,54.1,5.7,301.0,6.0,44.4,44.5,44.5,301.0,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.0,4.79,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.57241873
101.0,52.3,3182.0,3182.0,9.0,8.4,301.0,8.2,7.9,8.6,14.09,57.6,57.5,57.5,14.08,6.4,14.08,0.0,301.0,46.9,14.13,57.0,5.9,301.0,0.0,46.8,46.8,46.9,301.0,37.1,37.9,14.09,5.2,0.1,12.9,12.9,12.9,0.02,4.88,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.86509253
198.0,56.9,12315.0,12315.0,9.6,9.1,300.0,9.2,8.3,9.3,14.02,58.7,58.7,58.7,14.01,5.8,14.01,0.0,300.0,48.6,14.06,58.6,5.1,300.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.2,0.2,12.9,12.9,12.9,0.02,4.7,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.2,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.73940222
101.0,51.7,3170.0,3170.0,8.0,7.6,301.0,7.9,7.1,7.7,14.09,57.7,57.6,57.6,14.08,6.7,14.08,0.0,301.0,47.0,14.13,57.5,5.9,301.0,0.0,46.9,46.9,46.9,301.0,37.1,37.9,14.09,4.9,0.1,12.9,12.9,12.9,0.02,5.01,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.634898049
198.0,56.4,12316.0,12316.0,9.5,9.1,300.0,9.2,8.8,9.6,14.02,58.7,58.6,58.7,14.01,5.9,14.01,0.0,301.0,48.9,14.06,57.9,5.1,300.0,1.0,48.6,48.7,48.7,300.0,37.0,37.8,14.07,4.4,0.2,12.9,12.9,12.9,0.02,4.76,0.0,8.6,12.9,20170641789052.07,20170600000000.0,20170600000000.0,4.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.836436152
198.0,55.9,12326.0,12326.0,9.9,9.4,300.0,9.9,8.9,9.6,14.02,58.5,58.5,58.5,14.01,6.1,14.01,0.0,300.0,48.8,14.06,57.8,5.3,300.0,1.0,48.5,48.5,48.5,300.0,37.0,37.8,14.07,4.3,0.2,12.9,12.9,12.9,0.02,4.8,0.0,8.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.951970746
101.0,52.6,3181.0,3181.0,8.6,8.3,301.0,8.4,8.0,9.0,14.09,57.5,57.4,57.4,14.08,6.6,14.08,0.0,301.0,46.9,14.13,57.0,5.9,301.0,0.0,46.8,46.8,46.8,301.0,37.1,37.9,14.09,5.2,0.1,12.9,12.9,12.9,0.02,4.89,0.0,9.6,12.9,20170641789052.07,20170600000000.0,20170600000000.0,5.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.745638322
109.0,51.1,7147.0,7147.0,8.1,7.7,301.0,8.0,7.4,7.6,14.13,54.8,54.8,54.7,14.12,6.3,14.12,0.0,301.0,44.7,14.18,54.0,5.6,301.0,6.0,44.4,44.5,44.4,301.0,37.1,37.9,14.11,4.8,0.0,12.9,12.9,12.9,0.01,4.94,0.0,8.9,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.2,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.598219439
109.0,52.1,7151.0,7151.0,8.4,8.0,301.0,8.0,7.2,8.5,14.12,54.6,54.6,54.6,14.12,6.8,14.12,-0.1,301.0,44.7,14.17,54.0,6.0,301.0,6.0,44.5,44.5,44.5,301.0,37.1,37.9,14.11,5.1,0.0,12.9,12.9,12.9,0.01,4.77,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,6.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.775934758
198.0,55.1,12206.0,12206.0,9.6,9.3,300.0,9.6,9.0,10.1,14.02,58.5,58.5,58.5,14.01,6.1,14.01,0.0,300.0,48.9,14.06,57.8,5.2,300.0,1.0,48.6,48.7,48.6,301.0,37.0,37.8,14.07,4.3,0.2,12.9,12.9,12.9,0.01,4.71,0.0,9.5,12.9,20170641789052.07,20170600000000.0,20170600000000.0,4.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.712840212
52.0,50.9,3488.0,3515.0,7.6,7.4,301.0,7.4,6.9,7.3,14.11,54.5,54.5,54.4,14.09,6.8,14.09,-0.1,301.0,46.2,14.13,54.4,6.0,301.0,11.0,46.2,46.2,46.2,301.0,38.7,39.5,14.12,5.2,0.1,13.1,13.1,13.1,0.02,5.11,-0.1,9.7,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.361414896
109.0,51.7,7459.0,7459.0,7.5,7.1,301.0,7.5,6.8,7.1,14.11,54.8,54.8,54.7,14.12,6.4,14.08,-0.1,301.0,44.5,14.17,54.7,5.5,301.0,6.0,44.4,44.5,44.5,301.0,37.1,37.9,14.11,4.6,0.0,12.9,12.9,12.9,0.02,4.85,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170641321044.547,4.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.563641179
198.0,55.6,12398.0,12398.0,9.6,9.2,300.0,9.6,8.5,9.5,14.02,58.5,58.4,58.5,14.01,6.2,14.01,0.0,300.0,48.6,14.06,58.4,5.3,300.0,1.0,48.6,48.6,48.6,301.0,37.0,37.8,14.07,4.6,0.2,12.9,12.9,12.9,0.03,4.94,0.0,8.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.085051197
52.0,51.2,3489.0,3516.0,8.0,7.4,301.0,8.0,7.1,8.2,14.11,54.3,54.3,54.3,14.09,7.3,14.09,-0.1,301.0,46.4,14.14,53.6,6.2,301.0,11.0,46.2,46.3,46.3,301.0,38.7,39.5,14.12,5.5,0.1,13.1,13.1,13.1,0.02,5.07,-0.1,9.8,13.1,20170600000000.0,20170600000000.0,20170641321044.547,5.5,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.377519379
52.0,52.5,3491.0,3518.0,8.0,7.8,301.0,7.9,7.7,8.0,14.11,54.3,54.3,54.2,14.09,7.1,14.09,-0.1,301.0,46.2,14.14,54.0,6.1,301.0,11.0,46.2,46.2,46.2,301.0,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.02,4.75,-0.1,8.2,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.903689477
101.0,51.9,3245.0,3245.0,8.6,8.1,301.0,8.6,7.8,8.4,14.09,57.9,57.9,57.9,14.09,6.5,14.08,0.0,301.0,46.9,14.13,57.5,5.7,301.0,0.0,46.8,46.8,46.9,301.0,37.1,37.9,14.09,5.0,0.1,12.9,12.9,12.9,0.03,4.96,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.74162572
101.0,52.5,3247.0,3247.0,8.3,8.1,301.0,8.2,7.8,8.1,14.09,57.6,57.5,57.6,14.08,6.6,14.08,0.0,301.0,47.0,14.13,57.1,5.9,301.0,0.0,46.8,46.8,46.9,301.0,37.1,37.9,14.09,4.9,0.1,12.9,12.9,12.9,0.03,4.89,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.2,20170600000000.0,20170600000000.0,0.0,20170642819499.34,2.902701966
109.0,50.5,7471.0,7471.0,8.1,7.6,301.0,8.1,7.2,8.0,14.1,54.7,54.7,54.7,14.08,6.8,14.07,0.0,301.0,44.7,14.16,54.1,5.7,301.0,6.0,44.5,44.6,44.6,301.0,37.1,37.9,14.11,4.6,0.0,12.9,12.9,12.9,0.02,4.82,0.0,9.8,12.9,20170600000000.0,20170600000000.0,20170641321044.547,5.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.812202769
198.0,55.3,12406.0,12406.0,9.8,9.4,300.0,9.8,9.1,9.9,14.02,58.7,58.7,58.7,14.01,6.2,14.01,0.0,300.0,48.8,14.06,57.9,5.4,300.0,1.0,48.5,48.6,48.6,300.0,37.0,37.8,14.07,4.6,0.2,12.9,12.9,12.9,0.02,4.75,0.0,9.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.759996424
52.0,51.3,3493.0,3520.0,8.1,7.7,301.0,8.1,7.1,8.4,14.11,54.5,54.4,54.4,14.09,6.6,14.09,-0.1,301.0,46.2,14.13,54.4,6.1,301.0,11.0,46.2,46.3,46.3,301.0,38.7,39.5,14.12,5.5,0.1,13.1,13.1,13.1,0.02,5.01,-0.1,8.8,13.1,20170641789052.07,20170600000000.0,20170600000000.0,5.3,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.653368932
198.0,56.9,12408.0,12408.0,9.9,9.5,300.0,9.8,9.1,9.5,14.02,58.7,58.7,58.7,14.01,6.1,14.01,0.0,300.0,48.8,14.06,57.8,5.3,300.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.5,0.2,12.9,12.9,12.9,0.03,4.74,0.0,8.9,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.8,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.229515197
101.0,53.3,3252.0,3252.0,9.1,8.5,301.0,9.1,7.7,9.2,14.09,57.6,57.6,57.6,14.09,6.6,14.08,-0.1,301.0,46.9,14.13,57.1,5.9,301.0,0.0,46.8,46.8,46.8,301.0,37.1,37.9,14.09,5.3,0.1,12.9,12.9,12.9,0.02,4.75,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170641321044.547,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.942394417
198.0,55.1,12410.0,12410.0,9.9,9.6,300.0,9.9,8.8,10.3,14.02,58.7,58.7,58.7,14.01,6.1,14.01,0.0,300.0,48.8,14.06,57.8,5.4,300.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.5,0.2,12.9,12.9,12.9,0.02,4.79,0.0,9.4,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.090007015
52.0,50.3,3497.0,3524.0,8.6,8.0,301.0,8.6,7.5,8.0,14.12,54.3,54.2,54.2,14.09,7.0,14.13,-0.1,301.0,46.2,14.14,54.0,6.1,301.0,11.0,46.1,46.2,46.2,301.0,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.03,5.0,-0.1,8.6,13.0,20170600000000.0,20170600000000.0,20170600000000.0,5.2,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.775762466
101.0,52.9,3254.0,3254.0,8.5,8.3,301.0,8.5,8.0,8.6,14.09,57.6,57.5,57.5,14.08,7.0,14.08,0.0,301.0,46.9,14.13,57.1,5.9,301.0,0.0,46.7,46.7,46.8,301.0,37.1,37.9,14.09,5.1,0.1,12.9,12.9,12.9,0.03,4.84,0.0,9.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.819118481
52.0,51.6,3499.0,3526.0,8.3,7.9,301.0,8.3,7.4,8.5,14.11,54.3,54.3,54.3,14.09,6.9,14.09,-0.1,301.0,46.2,14.13,54.0,6.1,301.0,11.0,46.2,46.2,46.2,301.0,38.7,39.5,14.12,5.4,0.1,13.1,13.1,13.1,0.02,4.78,-0.1,9.7,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.742963958
198.0,56.5,12341.0,12341.0,9.3,9.0,300.0,9.0,8.4,9.4,14.02,58.7,58.7,58.7,14.01,5.9,14.01,0.0,301.0,48.6,14.06,58.6,5.2,301.0,1.0,48.6,48.6,48.6,301.0,37.0,37.8,14.07,4.5,0.2,12.9,12.9,12.9,0.02,4.87,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.963629511
198.0,54.9,12342.0,12342.0,9.8,9.0,300.0,9.8,8.7,9.3,14.02,58.7,58.7,58.7,14.01,5.9,14.01,0.0,300.0,48.9,14.06,57.8,5.0,300.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.3,0.2,12.9,12.9,12.9,0.02,4.81,0.0,8.8,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.127391098
198.0,54.8,12344.0,12344.0,10.1,9.3,300.0,10.1,8.7,9.8,14.02,58.6,58.6,58.6,14.01,5.9,14.01,0.0,300.0,48.8,14.06,57.8,5.2,300.0,1.0,48.6,48.6,48.6,301.0,37.0,37.8,14.07,4.0,0.2,12.9,12.9,12.9,0.02,4.9,0.0,8.962311557788945,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.5,20170641589403.973,20170600000000.0,0.0,20170600000000.0,2.936085928
198.0,57.1,12347.0,12347.0,9.7,9.4,300.0,9.7,8.7,9.4,14.02,58.6,58.6,58.5,14.01,5.9,14.01,0.0,300.0,48.8,14.06,57.8,5.2,300.0,1.0,48.6,48.6,48.6,301.0,37.0,37.8,14.07,4.5,0.2,12.9,12.9,12.9,0.02,4.74,0.0,8.962311557788945,12.9,20170600000000.0,20170600000000.0,20170641321044.547,4.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.773995943
109.0,50.7,7427.0,7427.0,8.0,7.5,301.0,7.6,7.1,8.0,14.11,54.9,55.0,54.9,14.12,6.5,14.13,-0.1,301.0,44.7,14.16,54.2,5.7,301.0,6.0,44.4,44.5,44.4,301.0,37.1,37.9,14.11,4.6,0.0,12.9,12.9,12.9,0.04,5.0,0.0,9.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.841722784
112.0,53.7,3366.0,3366.0,6.9,6.6,301.0,6.8,6.1,6.7,13.96,54.4,54.3,54.3,13.91,7.4,13.97,0.0,301.0,44.0,14.02,53.8,6.9,301.0,5.0,43.8,43.9,43.9,301.0,36.0,36.8,13.99,6.4,0.0,13.0,13.0,13.0,0.04,4.42,0.0,8.4,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.35342075
112.0,53.0,3368.0,3368.0,6.3,6.1,301.0,6.3,5.7,6.6,13.96,54.3,54.2,54.2,13.96,7.4,13.96,0.0,301.0,43.8,14.02,54.2,6.8,301.0,5.0,43.8,43.8,43.8,301.0,36.0,36.8,13.99,6.2,0.0,13.0,13.0,13.0,0.03,4.52,0.0,9.7,13.0,20170600000000.0,20170600000000.0,20170641321044.547,6.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.083786386
109.0,51.2,7425.0,7425.0,7.6,7.2,301.0,7.4,6.8,7.9,14.1,54.9,54.8,54.8,14.12,5.9,14.12,-0.1,301.0,44.5,14.12,54.8,5.3,301.0,6.0,44.4,44.4,44.5,301.0,37.1,37.9,14.11,4.5,0.0,12.9,12.9,12.9,0.04,4.93,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170641321044.547,4.6,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.011142049
112.0,53.6,3370.0,3370.0,7.2,6.6,301.0,7.2,6.2,6.8,13.97,54.2,54.2,54.2,13.96,7.5,13.97,0.0,301.0,43.5,14.02,54.0,6.9,301.0,5.0,43.5,43.6,43.5,301.0,36.0,36.8,13.99,6.4,0.0,13.0,13.0,13.0,0.02,4.41,0.0,8.5,13.0,20170600000000.0,20170600000000.0,20170600000000.0,6.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0,3.168588307
52.0,53.0,3501.0,3528.0,8.3,8.1,301.0,8.3,7.7,8.3,14.11,54.4,54.3,54.3,14.09,6.8,14.09,-0.1,301.0,46.2,14.13,53.9,6.1,301.0,11.0,46.1,46.2,46.2,301.0,38.7,39.5,14.12,5.3,0.1,13.1,13.1,13.1,0.01,4.76,-0.1,9.4,13.0,20170600000000.0,20170600000000.0,20170641321044.547,5.4,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.721349542
109.0,51.4,7473.0,7473.0,8.0,7.9,301.0,8.0,7.7,7.9,14.12,54.9,54.9,54.9,14.11,6.8,14.11,0.0,301.0,44.7,14.17,54.2,5.8,301.0,6.0,44.4,44.4,44.4,301.0,37.1,37.9,14.11,5.2,0.1,12.9,12.9,12.9,0.03,4.92,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.692865345
52.0,52.3,3505.0,3532.0,8.4,8.2,301.0,8.4,7.8,8.3,14.12,54.3,54.3,54.3,14.14,7.1,14.11,-0.1,301.0,46.2,14.14,54.0,6.2,302.0,11.0,46.1,46.2,46.2,301.0,38.7,39.5,14.12,5.4,0.1,13.1,13.1,13.1,0.02,4.85,0.0,9.8,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.615166576
109.0,51.5,7478.0,7478.0,8.5,7.8,301.0,8.4,7.2,7.8,14.13,54.8,54.7,54.7,14.12,6.5,14.08,-0.1,301.0,44.7,14.18,54.1,5.8,301.0,6.0,44.5,44.5,44.5,301.0,37.1,37.9,14.11,4.8,0.0,12.9,12.9,12.9,0.0,4.88,0.0,8.3,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.9,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.931800265
198.0,54.9,12580.0,12580.0,10.0,9.5,300.0,10.0,9.0,9.4,14.02,58.6,58.5,58.5,14.01,5.9,14.01,0.0,300.0,48.8,14.07,57.9,5.3,301.0,1.0,48.6,48.6,48.6,300.0,37.0,37.8,14.07,4.6,0.2,12.9,12.9,12.9,0.04,4.81,0.0,9.5,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.4,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.980213987
101.0,52.3,3410.0,3410.0,8.8,8.2,301.0,8.5,7.7,8.5,14.09,57.6,57.6,57.6,14.08,6.6,14.08,-0.1,301.0,46.9,14.13,57.2,5.8,301.0,0.0,46.8,46.8,46.8,301.0,37.1,37.9,14.09,4.8,0.1,12.9,12.9,12.9,0.03,4.92,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.7,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.831496652
54.0,52.3,3643.0,3670.0,8.4,8.0,301.0,8.4,7.4,7.8,14.11,54.5,54.4,54.4,14.09,6.7,14.09,-0.1,301.0,46.2,14.14,54.3,6.1,301.0,11.0,46.2,46.2,46.2,301.0,38.7,39.5,14.12,5.4,0.1,13.1,13.1,13.1,0.02,4.88,-0.1,8.8,13.1,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.742549875
115.15220125786163,52.90301886792453,7272.644025157233,7279.979874213836,8.720628930817611,8.305534591194968,300.7396226415094,8.593962264150942,7.801635220125785,8.602389937106917,14.077974842767295,56.19496855345912,56.158993710691824,56.15735849056605,14.067396226415095,6.56817610062893,14.068238993710692,-0.0484276729559748,300.8125786163522,46.60339622641509,14.11493081761006,55.67018867924528,5.791823899371069,300.8100628930817,4.773584905660377,46.455345911949685,46.48402515723271,46.48213836477988,300.82012578616354,37.48729559748428,38.287295597484274,14.094779874213836,5.019496855345912,0.1017610062893081,12.9537106918239,12.954465408805032,12.959245283018868,0.02,4.847584905660377,-0.0265408805031446,8.5,12.93987421383648,20170600000000.0,20170600000000.0,20170600000000.0,5.262767295597484,20170600000000.0,20170600000000.0,-0.0222641509433962,20170600000000.0,2.5787735
115.15220125786163,52.90301886792453,7272.644025157233,7279.979874213836,8.720628930817611,8.305534591194968,300.7396226415094,8.593962264150942,7.801635220125785,8.602389937106917,14.077974842767295,56.19496855345912,56.158993710691824,56.15735849056605,14.067396226415095,6.56817610062893,14.068238993710692,-0.0484276729559748,300.8125786163522,46.60339622641509,14.11493081761006,55.67018867924528,5.791823899371069,300.8100628930817,4.773584905660377,46.455345911949685,46.48402515723271,46.48213836477988,300.82012578616354,37.48729559748428,38.287295597484274,14.094779874213836,5.019496855345912,0.1017610062893081,12.9537106918239,12.954465408805032,12.959245283018868,0.02,4.847584905660377,-0.0265408805031446,8.6,12.93987421383648,20170600000000.0,20170600000000.0,20170600000000.0,5.262767295597484,20170600000000.0,20170600000000.0,-0.0222641509433962,20170600000000.0,2.749707674
109.0,49.1,7616.0,7616.0,7.7,7.4,301.0,7.5,7.1,7.3,14.11,54.7,54.6,54.7,14.08,6.9,14.12,0.0,301.0,44.5,14.12,54.6,5.7,301.0,6.0,44.5,44.5,44.6,301.0,37.1,37.9,14.11,4.9,0.0,12.9,12.9,12.9,0.01,5.01,0.0,8.5,12.9,20170600000000.0,20170600000000.0,20170641321044.547,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.62967518
109.0,51.2,7617.0,7617.0,7.9,7.4,301.0,7.9,6.7,7.8,14.11,54.8,54.7,54.8,14.08,6.5,14.13,-0.1,301.0,44.5,14.12,54.7,5.5,301.0,6.0,44.4,44.4,44.5,301.0,37.1,37.9,14.11,4.8,0.0,12.8,12.9,12.9,0.02,4.86,0.0,8.7,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.8,20170600000000.0,20170600000000.0,-0.1,20170600000000.0,2.598832048
198.0,55.3,12557.0,12557.0,9.6,9.1,300.0,9.5,8.6,9.4,14.02,58.6,58.6,58.6,14.01,6.4,14.01,0.0,301.0,48.5,14.06,58.5,5.1,300.0,1.0,48.5,48.5,48.5,300.0,37.0,37.8,14.07,4.3,0.2,12.9,12.9,12.9,0.02,4.96,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,4.3,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.357419801
101.0,52.0,3396.0,3396.0,8.5,8.2,301.0,8.3,7.7,8.9,14.09,57.5,57.4,57.4,14.09,6.7,14.08,0.0,301.0,47.0,14.13,57.0,6.0,301.0,0.0,46.9,46.9,46.9,301.0,37.1,37.9,14.09,5.2,0.1,12.9,12.9,12.9,0.01,4.97,0.0,9.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170641589403.973,20170600000000.0,0.0,20170600000000.0,2.572338515
101.0,52.0,3398.0,3398.0,8.7,8.3,301.0,8.0,7.9,8.3,14.09,57.5,57.5,57.5,14.08,6.5,14.08,-0.1,301.0,46.9,14.13,57.0,6.0,301.0,0.0,46.8,46.8,46.8,301.0,37.1,37.9,14.09,5.2,0.1,12.9,12.9,12.9,0.03,4.97,0.0,8.6,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.5,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.687268466
109.0,51.3,7621.0,7621.0,8.1,7.6,301.0,7.7,7.6,7.5,14.11,54.7,54.7,54.7,14.13,6.6,14.12,-0.1,301.0,44.7,14.13,54.1,5.6,301.0,6.0,44.4,44.5,44.5,301.0,37.1,37.9,14.11,4.8,0.0,12.9,12.9,12.9,0.02,4.9,0.0,8.9,12.9,20170600000000.0,20170600000000.0,20170600000000.0,5.2,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2.629165981
115.15220125786163,52.90301886792453,7272.644025157233,7279.979874213836,8.720628930817611,8.305534591194968,300.7396226415094,8.593962264150942,7.801635220125785,8.602389937106917,14.077974842767295,56.19496855345912,56.158993710691824,56.15735849056605,14.067396226415095,6.56817610062893,14.068238993710692,-0.0484276729559748,300.8125786163522,46.60339622641509,14.11493081761006,55.67018867924528,5.791823899371069,300.8100628930817,4.773584905660377,46.455345911949685,46.48402515723271,46.48213836477988,300.82012578616354,37.48729559748428,38.287295597484274,14.094779874213836,5.019496855345912,0.1017610062893081,12.9537106918239,12.954465408805032,12.959245283018868,0.03,4.847584905660377,-0.0265408805031446,8.9,12.93987421383648,20170600000000.0,20170600000000.0,20170600000000.0,5.262767295597484,20170600000000.0,20170600000000.0,-0.0222641509433962,20170642819499.34,2.958736015
