311X223,311X88,311X25,311X26,311X87,311X86,311X154,311X89,311X189,311X90,311X188,311X59,311X190,311X171,311X152,311X164,311X187,311X191,311X22,311X6,311X163,311X203,311X7,311X205,311X207,310X56,300X14,300X9,311X55,300X3,300X6,311X129,311X56,220X67,311X170,220X71,300X20,300X10,311X20,300X2,311X155,311X151,311X60,300X7,300X13,311X204,520X351,210X204,520X246,520X144
198,9.8,14372,14372,9.5,9.8,0.0,8.9,54.0,10.0,48.7,20170700000000.0,48.5,20170700000000.0,0.0,20170700000000.0,48.5,48.6,20170700000000.0,20170700000000.0,20170700000000.0,58.3,20170700000000.0,58.3,58.3,2017070000000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,0.2,20170700000000.0,2017070000000000.0,20170700000000.0,2017070000000000.0,,20170700000000.0,20170700000000.0,20170700000000.0,0.0,0.0,20170700000000.0,,,57.6,65494.0,20170700000000.0,65510,65510
198,10.1,14385,14385,9.5,10.1,0.0,9.1,54.6,9.8,48.7,20170700000000.0,48.5,20170700000000.0,0.0,20170700000000.0,48.5,48.5,20170700000000.0,20170700000000.0,20170700000000.0,58.2,20170700000000.0,58.3,58.3,2017070000000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,0.2,20170700000000.0,2017070000000000.0,20170700000000.0,2017070000000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,0.0,0.0,20170700000000.0,20170700000000.0,20170700000000.0,57.5,65085.0,20170700000000.0,65101,65101
101,9.2,5094,5094,8.6,9.2,-0.1,8.2,52.3,8.8,46.9,20170700000000.0,46.7,20170700000000.0,0.0,20170700000000.0,46.8,46.7,20170700000000.0,20170700000000.0,20170700000000.0,57.3,20170700000000.0,57.4,57.4,2017070000000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,0.1,20170700000000.0,2017070000000000.0,20170700000000.0,2017070000000000.0,20170700000000.0,20170700000000.0,20170700000000.0,20170700000000.0,0.0,0.0,,20170700000000.0,20170700000000.0,56.9,65086.0,20170700000000.0,65102,65102
101,8.8,1374,1374,8.6,8.8,0.0,8.4,53.6,9.0,46.9,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.8,46.7,20170600000000.0,,20170600000000.0,57.6,20170600000000.0,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.1,54392.0,20170500000000.0,54408,54408
101,8.5,1366,1366,8.1,8.5,-0.1,7.5,51.5,8.5,47.0,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.7,46.7,20170600000000.0,20170600000000.0,20170600000000.0,57.7,20170600000000.0,57.7,57.7,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,,20170600000000.0,20170600000000.0,57.1,54367.0,20170500000000.0,54383,54383
112,6.9,2149,2149,6.5,6.9,0.0,5.9,54.7,7.1,43.9,20170600000000.0,43.8,20170600000000.0,0.0,20170600000000.0,43.9,43.9,20170600000000.0,20170600000000.0,20170600000000.0,54.6,20170600000000.0,54.6,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,54377.0,20170500000000.0,54393,54393
109,8.1,5315,5315,7.6,8.1,-0.1,7.2,50.8,8.2,44.5,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.3,44.3,20170600000000.0,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.9,54.9,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.3,54379.0,20170500000000.0,54395,54395
112,6.9,2185,2185,6.4,6.9,0.0,5.9,54.4,6.5,43.8,20170600000000.0,43.8,20170600000000.0,0.0,20170600000000.0,43.9,43.9,20170600000000.0,20170600000000.0,20170600000000.0,54.3,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.3,17607.0,20170500000000.0,17629,17628
109,7.4,5350,5350,7.0,7.4,-0.1,6.7,49.7,7.3,44.4,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.4,44.4,20170600000000.0,20170600000000.0,20170600000000.0,55.0,,55.0,55.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,55.0,17608.0,20170500000000.0,17630,17629
101,8.6,1401,1401,8.0,8.6,0.0,7.4,51.6,8.4,46.8,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.7,46.7,20170600000000.0,20170600000000.0,20170600000000.0,57.9,20170600000000.0,57.9,57.9,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.6,17609.0,20170500000000.0,17631,17630
109,7.8,5353,5353,7.3,7.6,0.0,6.8,51.4,7.8,44.6,20170600000000.0,44.4,20170600000000.0,0.0,20170600000000.0,44.4,44.4,,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.8,54.7,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,17618.0,20170500000000.0,17640,17639
101,8.3,1404,1404,8.0,7.9,0.0,7.7,52.8,8.5,46.9,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.7,46.8,20170600000000.0,20170600000000.0,20170600000000.0,57.6,,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.1,17619.0,20170500000000.0,17641,17640
109,7.6,5354,5354,7.4,7.6,0.0,6.8,51.0,7.9,44.6,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.3,44.4,20170600000000.0,20170600000000.0,20170600000000.0,55.0,20170600000000.0,55.0,55.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,17621.0,20170500000000.0,17643,17642
112,7.4,1875,1875,7.0,7.3,0.0,6.4,54.0,7.7,43.6,20170500000000.0,43.5,20170500000000.0,0.0,20170500000000.0,43.6,43.6,20170500000000.0,20170500000000.0,20170500000000.0,54.4,20170500000000.0,54.4,54.4,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.0,56257.0,20170500000000.0,56273,56273
48,8.2,1215,1242,7.8,8.1,-0.1,7.2,51.8,8.0,46.2,20170500000000.0,46.1,20170500000000.0,-0.1,20170500000000.0,46.1,46.1,20170500000000.0,20170500000000.0,20170500000000.0,54.4,20170500000000.0,54.5,54.4,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,0.0,20170500000000.0,,,53.8,56258.0,20170500000000.0,56274,56274
112,7.9,1867,1867,7.4,7.9,0.0,6.5,53.2,7.7,44.0,20170500000000.0,43.8,20170500000000.0,0.0,20170500000000.0,43.8,43.8,20170500000000.0,20170500000000.0,20170500000000.0,54.4,,54.4,54.4,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,,,53.9,56233.0,20170500000000.0,56249,56249
48,8.4,1207,1234,8.2,8.4,-0.1,8.0,53.0,8.2,46.1,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.0,46.1,20170500000000.0,20170500000000.0,20170500000000.0,54.3,20170500000000.0,54.4,54.3,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,54.1,56234.0,20170500000000.0,56250,56250
109,8.0,5023,5023,7.6,8.0,0.0,6.8,49.5,7.9,44.6,20170500000000.0,44.4,20170500000000.0,0.0,20170500000000.0,44.4,44.4,20170500000000.0,20170500000000.0,,54.8,,54.9,54.8,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.2,56235.0,20170500000000.0,56251,56251
112,6.9,1871,1871,6.5,6.9,0.0,5.9,54.1,6.9,43.8,20170500000000.0,43.8,20170500000000.0,0.0,20170500000000.0,43.8,43.8,20170500000000.0,,20170500000000.0,54.2,20170500000000.0,54.3,54.2,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.2,56245.0,20170500000000.0,56261,56261
48,8.2,1211,1238,7.7,8.2,-0.1,7.1,51.7,7.7,46.1,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.1,46.1,20170500000000.0,20170500000000.0,20170500000000.0,54.3,20170500000000.0,54.4,54.4,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.3,56246.0,20170500000000.0,56262,56262
109,7.6,5027,5027,7.0,7.6,0.0,6.7,49.1,7.1,44.3,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.3,44.2,20170500000000.0,20170500000000.0,20170500000000.0,54.8,20170500000000.0,54.9,54.8,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.8,56247.0,20170500000000.0,56263,56263
109,7.7,5030,5030,7.5,7.7,-0.1,7.2,50.5,7.7,44.5,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.2,44.2,20170500000000.0,20170500000000.0,20170500000000.0,55.0,20170500000000.0,55.0,55.0,2017050000000000.0,,,20170500000000.0,,,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.2,56256.0,20170500000000.0,56272,56272
48,8.5,1301,1328,8.1,8.5,-0.1,7.8,52.4,8.5,46.1,20170600000000.0,46.0,20170600000000.0,-0.1,20170600000000.0,46.0,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.5,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,54.1,56231.0,20170500000000.0,56247,56247
101,9.4,1258,1258,8.9,8.9,0.0,8.5,53.3,9.1,46.9,20170600000000.0,46.8,20170600000000.0,0.0,20170600000000.0,46.8,46.8,20170600000000.0,20170600000000.0,20170600000000.0,57.6,20170600000000.0,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.1,56232.0,20170500000000.0,56248,56248
109,8.2,5111,5111,7.6,7.7,-0.1,7.2,50.3,7.6,44.6,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.3,44.3,,20170600000000.0,20170600000000.0,54.9,20170600000000.0,55.0,55.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56207.0,20170500000000.0,56223,56223
101,8.4,1250,1250,8.2,8.4,0.0,7.9,53.3,8.4,46.9,20170600000000.0,46.8,20170600000000.0,0.0,20170600000000.0,46.8,46.8,,20170600000000.0,20170600000000.0,57.6,20170600000000.0,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.1,56208.0,20170500000000.0,56224,56224
112,7.2,1955,1955,6.7,7.2,0.0,6.4,54.8,7.2,43.9,20170600000000.0,43.8,20170600000000.0,0.0,20170600000000.0,43.9,43.9,20170600000000.0,,20170600000000.0,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56209.0,20170500000000.0,56225,56225
109,8.7,5115,5115,8.0,8.7,-0.1,7.6,51.7,8.2,44.6,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.4,44.4,20170600000000.0,20170600000000.0,20170600000000.0,54.8,,54.9,54.8,2017060000000000.0,,,20170600000000.0,,,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56219.0,20170500000000.0,56235,56235
101,9.1,1254,1254,8.6,9.1,0.0,8.1,53.4,9.4,46.9,20170600000000.0,46.8,20170600000000.0,0.0,20170600000000.0,46.9,46.9,20170600000000.0,20170600000000.0,20170600000000.0,57.6,20170600000000.0,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,57.1,56220.0,20170500000000.0,56236,56236
112,7.8,1959,1959,7.4,7.6,0.0,6.8,54.0,7.9,43.6,20170600000000.0,43.6,20170600000000.0,0.0,20170600000000.0,43.6,43.6,20170600000000.0,20170600000000.0,20170600000000.0,54.2,,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.0,56221.0,20170500000000.0,56237,56237
101,9.2,1257,1257,8.9,9.2,0.0,8.2,53.3,9.3,46.9,20170600000000.0,46.7,20170600000000.0,0.0,20170600000000.0,46.8,46.8,20170600000000.0,20170600000000.0,20170600000000.0,57.6,20170600000000.0,57.6,57.6,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017050000000000.0,20170600000000.0,2017050000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,0.0,20170600000000.0,,20170600000000.0,57.1,56229.0,20170500000000.0,56245,56245
109,8.1,5244,5244,7.5,7.8,0.0,7.0,50.5,7.2,44.6,20170600000000.0,44.4,20170600000000.0,0.0,20170600000000.0,44.4,44.4,20170600000000.0,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.8,54.8,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56840.0,20170600000000.0,56856,56856
109,7.8,5236,5236,7.4,7.7,0.0,6.9,51.7,7.8,44.6,20170600000000.0,44.3,20170600000000.0,0.0,20170600000000.0,44.5,44.4,20170600000000.0,20170600000000.0,20170600000000.0,54.8,20170600000000.0,54.9,54.8,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.2,56816.0,20170600000000.0,56832,56832
48,7.7,1425,1452,7.4,7.7,-0.1,7.1,52.2,7.9,46.1,20170600000000.0,46.0,20170600000000.0,-0.1,20170600000000.0,46.1,46.1,20170600000000.0,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.3,56818.0,20170600000000.0,56834,56834
112,7.1,2081,2081,6.9,7.1,0.0,6.4,53.9,7.2,43.6,20170600000000.0,43.5,20170600000000.0,0.0,20170600000000.0,43.6,43.6,20170600000000.0,20170600000000.0,,54.3,20170600000000.0,54.3,54.3,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,54.1,56829.0,20170600000000.0,56845,56845
48,8.4,1432,1459,8.2,8.4,-0.1,7.7,53.2,8.4,46.2,20170600000000.0,46.0,20170600000000.0,-0.1,20170600000000.0,46.1,46.1,,20170600000000.0,20170600000000.0,54.4,20170600000000.0,54.4,54.4,2017060000000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.1,20170600000000.0,2017060000000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,-0.1,-0.1,20170600000000.0,20170600000000.0,20170600000000.0,53.8,56839.0,20170600000000.0,56855,56855
48,8.4,1079,1106,8.0,8.4,-0.1,7.7,50.5,8.3,46.0,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.0,46.0,20170500000000.0,20170500000000.0,20170500000000.0,54.3,,54.4,54.3,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,-0.1,,20170500000000.0,20170500000000.0,54.1,,20170500000000.0,55828,55828
109,8.2,4899,4899,7.5,8.2,-0.1,7.2,50.0,7.4,44.5,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.4,44.3,20170500000000.0,20170500000000.0,20170500000000.0,54.9,20170500000000.0,54.9,54.8,2017050000000000.0,,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.2,55813.0,20170500000000.0,55829,55829
112,7.0,1741,1741,6.5,7.0,0.0,5.8,53.6,7.1,43.8,20170500000000.0,43.8,20170500000000.0,0.0,20170500000000.0,43.8,43.8,20170500000000.0,20170500000000.0,,54.2,20170500000000.0,54.2,54.2,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.1,55814.0,20170500000000.0,55830,55830
112,6.9,1810,1810,6.3,6.9,0.0,5.8,53.0,6.8,43.8,20170500000000.0,43.8,20170500000000.0,0.0,20170500000000.0,43.8,43.9,20170500000000.0,20170500000000.0,20170500000000.0,54.5,20170500000000.0,54.5,54.5,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,,,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.4,17885.0,20170500000000.0,17907,17906
48,8.0,1149,1176,7.6,8.0,-0.1,7.1,52.3,8.2,46.2,20170500000000.0,46.2,20170500000000.0,-0.1,20170500000000.0,46.2,46.2,20170500000000.0,20170500000000.0,20170500000000.0,54.6,20170500000000.0,54.6,54.6,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,54.6,17886.0,20170500000000.0,17908,17907
109,7.5,4968,4968,7.2,7.5,-0.1,6.7,50.4,7.4,44.3,20170500000000.0,44.2,20170500000000.0,0.0,20170500000000.0,44.2,44.3,20170500000000.0,20170500000000.0,20170500000000.0,55.2,20170500000000.0,55.3,55.2,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,55.1,17887.0,20170500000000.0,17909,17908
48,8.1,1153,1180,7.7,8.1,-0.1,7.5,52.8,8.0,46.1,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.1,46.1,20170500000000.0,20170500000000.0,20170500000000.0,54.5,20170500000000.0,54.6,54.5,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,,,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,-0.1,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,54.2,17898.0,20170500000000.0,17920,17919
109,8.1,4973,4973,7.9,8.1,-0.1,7.3,51.8,8.1,44.5,20170500000000.0,44.3,20170500000000.0,0.0,20170500000000.0,44.4,44.4,20170500000000.0,,20170500000000.0,54.9,,54.9,54.9,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.3,17902.0,20170500000000.0,17924,17923
112,7.4,1816,1816,7.0,7.4,0.0,6.5,53.4,7.4,43.6,20170500000000.0,43.6,20170500000000.0,0.0,20170500000000.0,43.6,43.6,20170500000000.0,20170500000000.0,20170500000000.0,54.4,20170500000000.0,54.4,54.4,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,54.2,17903.0,20170500000000.0,17925,17924
112,7.3,1802,1802,7.0,7.3,0.0,6.4,53.8,7.5,44.0,20170500000000.0,43.8,20170500000000.0,0.0,20170500000000.0,43.9,43.9,20170500000000.0,20170500000000.0,20170500000000.0,54.3,20170500000000.0,54.3,54.3,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.0,0.0,20170500000000.0,20170500000000.0,20170500000000.0,53.7,55893.0,20170500000000.0,55909,55909
48,8.7,1141,1168,8.5,8.6,-0.1,7.9,52.9,8.5,46.2,20170500000000.0,46.0,20170500000000.0,-0.1,20170500000000.0,46.0,46.0,20170500000000.0,20170500000000.0,20170500000000.0,54.4,,54.4,54.4,2017050000000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,20170500000000.0,0.1,20170500000000.0,2017050000000000.0,20170500000000.0,2017050000000000.0,20170500000000.0,20170500000000.0,,20170500000000.0,-0.1,-0.1,20170500000000.0,20170500000000.0,20170500000000.0,53.7,55894.0,20170500000000.0,55910,55910
